This file includes the data from the calculated trajectory of Particle1 (proton)

Analytic formula for the resulting electric field:
0
REMARK: This does not include the electric field produced by the WOS objects 

Analytic formula for the resulting magnetic field:
(-1.0e-5*y*(-(20*z - 200)/(20*sqrt(y**2 + (x + 5)**2 + (z - 10)**2)) + (20*z + 200)/(20*sqrt(y**2 + (x + 5)**2 + (z + 10)**2)))/(sqrt(y**2 + (x + 5)**2)*sqrt(400*y**2 + (20*x + 100)**2)))*L.i + (5.0e-7*(20*x + 100)*(-(20*z - 200)/(20*sqrt(y**2 + (x + 5)**2 + (z - 10)**2)) + (20*z + 200)/(20*sqrt(y**2 + (x + 5)**2 + (z + 10)**2)))/(sqrt(y**2 + (x + 5)**2)*sqrt(400*y**2 + (20*x + 100)**2)))*L.j

Data concerning the trajectory of the particle (easily imported into excel matlab...):
t;x;y;z;v;a;E;B
0.17700000000000013;8.945092107270774;0.0;-8.039380705959157;98.9627198594317*L.i + 14.3673511669775*L.k;(-91.8193912965718)*L.i + 632.454559766636*L.k;(-4.79282753692260e-7)*L.i + (3.30131313995649e-6)*L.k;(3.33591597390813e-8)*L.j
0.17750000000000013;8.994561891442606;0.0;-8.032118180354402;98.9164180100521*L.i + 14.6827515236863*L.k;(-93.3880062219136)*L.i + 629.146867068761*L.k;(-4.87470676420611e-7)*L.i + (3.28404750529894e-6)*L.k;(3.32002271272396e-8)*L.j
0.17800000000000013;9.044008330204328;0.0;-8.024698366417015;98.8693382009501*L.i + 14.9965045017105*L.k;(-94.9312301860469)*L.i + 625.865045028070*L.k;(-4.95526062332555e-7)*L.i + (3.26691691139520e-6)*L.k;(3.30427714932299e-8)*L.j
0.17850000000000013;9.093431037722663;0.0;-8.017122084620286;98.8214930187921*L.i + 15.3086229650431*L.k;(-96.4494984460444)*L.i + 622.608808302087*L.k;(-5.03451183401424e-7)*L.i + (3.24991986880251e-6)*L.k;(3.28867719685834e-8)*L.j
0.17900000000000013;9.142829634403832;0.0;-8.009390149040959;98.7728948348844*L.i + 15.6191196358985*L.k;(-97.9432371846142)*L.i + 619.377875119544*L.k;(-5.11248264233796e-7)*L.i + (3.23305490671924e-6)*L.k;(3.27322080524070e-8)*L.j
0.17950000000000013;9.192203746786989;0.0;-8.001503367429669;98.7235558096560*L.i + 15.9280070964905*L.k;(-99.4128637290201)*L.i + 616.171967248646*L.k;(-5.18919483212225e-7)*L.i + (3.21632057281929e-6)*L.k;(3.25790596040267e-8)*L.j
0.18000000000000013;9.241553007439881;0.0;-7.9934625412805085;98.6734878970327*L.i + 16.2352977907938*L.k;(-100.858786764192)*L.i + 612.990809964602*L.k;(-5.26466973607646e-7)*L.i + (3.19971543308251e-6)*L.k;(3.24273068357859e-8)*L.j
0.18050000000000013;9.29087705485666;0.0;-7.985268465899707;98.6227028487066*L.i + 16.5410040262891*L.k;(-102.281406540191)*L.i + 609.834132016495*L.k;(-5.33892824662305e-7)*L.i + (3.18323807162189e-6)*L.k;(3.22769303059956e-8)*L.j
0.18100000000000013;9.340175533357806;0.0;-7.976921930473446;98.5712122183030*L.i + 16.8451379756916*L.k;(-103.681115074182)*L.i + 606.701665593562*L.k;(-5.41199082644033e-7)*L.i + (3.16688709050742e-6)*L.k;(3.21279109120341e-8)*L.j
0.18150000000000013;9.389448092992117;0.0;-7.968423718134814;98.5190273654477*L.i + 17.1477116786628*L.k;(-105.058296347075)*L.i + 603.593146290955*L.k;(-5.48387751872665e-7)*L.i + (3.15066110958748e-6)*L.k;(3.19802298835923e-8)*L.j
0.18200000000000013;9.438694389440696;0.0;-7.959774606029912;98.4661594597372*L.i + 17.4487370435043*L.k;(-106.413326494970)*L.i + 600.508313075047*L.k;(-5.55460795719380e-7)*L.i + (3.13455876630765e-6)*L.k;(3.18338687760622e-8)*L.j
0.18250000000000013;9.48791408392291;0.0;-7.95097536538311;98.4126194846145*L.i + 17.7482258488351*L.k;(-107.746573995571)*L.i + 597.446908248335*L.k;(-5.62420137579719e-7)*L.i + (3.11857871552760e-6)*L.k;(3.16888094640660e-8)*L.j
0.18300000000000013;9.537106843104251;0.0;-7.942026761561477;98.3584182411532*L.i + 18.0461897452507*L.k;(-109.058399849684)*L.i + 594.408677414012*L.k;(-5.69267661821013e-7)*L.i + (3.10271962933606e-6)*L.k;(3.15450341351220e-8)*L.j
0.18350000000000014;9.586272339006085;0.0;-7.932929554138382;98.3035663517513*L.i + 18.3426402569643*L.k;(-110.349157757964)*L.i + 591.393369440241*L.k;(-5.76005214704938e-7)*L.i + (3.08698019686442e-6)*L.k;(3.14025252834457e-8)*L.j
0.18400000000000014;9.635410248917209;0.0;-7.923684496956276;98.2480742637386*L.i + 18.6375887834304*L.k;(-111.619194293017)*L.i + 588.400736424201*L.k;(-5.82634605285886e-7)*L.i + (3.07135912409903e-6)*L.k;(3.12612657038819e-8)*L.j
0.18450000000000014;9.684520255307202;0.0;-7.914292338188674;98.1919522528986*L.i + 18.9310466009504*L.k;(-112.868849067006)*L.i + 585.430533655930*L.k;(-5.89157606285836e-7)*L.i + (3.05585513369243e-6)*L.k;(3.11212384859667e-8)*L.j
0.18500000000000014;9.733602045741506;0.0;-7.904753820401334;98.1352104269081*L.i + 19.2230248642599*L.k;(-114.098454894879)*L.i + 582.482519582027*L.k;(-5.95575954946366e-7)*L.i + (3.04046696477395e-6)*L.k;(3.09824270081154e-8)*L.j
0.18550000000000014;9.782655312798218;0.0;-7.895069680612644;98.0778587286960*L.i + 19.5135346080977*L.k;(-115.308337953337)*L.i + 579.556455769247*L.k;(-6.01891353858458e-7)*L.i + (3.02519337275962e-6)*L.k;(3.08448149319340e-8)*L.j
0.18600000000000014;9.831679753986531;0.0;-7.885240650353236;98.0199069397238*L.i + 19.8025867487570*L.k;(-116.498817935669)*L.i + 576.652106868019*L.k;(-6.08105471770702e-7)*L.i + (3.01003312916175e-6)*L.k;(3.07083861966522e-8)*L.j
0.18650000000000014;9.88067507166681;0.0;-7.875267455724825;97.9613646831892*L.i + 20.0901920856180*L.k;(-117.670208202561)*L.i + 573.769240575936*L.k;(-6.14219944376506e-7)*L.i + (2.99498502139840e-6)*L.k;(3.05731250136746e-8)*L.j
0.18700000000000014;9.929640972972228;0.0;-7.865150817458288;97.9022414271564*L.i + 20.3763613026623*L.k;(-118.822815929002)*L.i + 570.907627601243*L.k;(-6.20236375080904e-7)*L.i + (2.98004785260273e-6)*L.k;(3.04390158612482e-8)*L.j
0.18750000000000014;9.97857716973198;0.0;-7.854891450970984;97.8425464876123*L.i + 20.6611049699692*L.k;(-119.956942247380)*L.i + 568.067041626349*L.k;(-6.26156335747506e-7)*L.i + (2.96522044143259e-6)*L.k;(3.03060434792434e-8)*L.j
0.18800000000000014;10.027483378395978;0.0;-7.844490066423345;97.7822890314537*L.i + 20.9444335451937*L.k;(-121.072882386887)*L.i + 565.247259271408*L.k;(-6.31981367426172e-7)*L.i + (2.95050162188037e-6)*L.k;(3.01741928640456e-8)*L.j
0.18850000000000014;10.076359319961043;0.0;-7.833947368774711;97.7214780794046*L.i + 21.2263573750260*L.k;(-122.170925809328)*L.i + 562.448060057976*L.k;(-6.37712981061917e-7)*L.i + (2.93589024308334e-6)*L.k;(3.00434492635568e-8)*L.j
0.18900000000000014;10.125204719898525;0.0;-7.823264057838466;97.6601225088669*L.i + 21.5068866966337*L.k;(-123.251356341441)*L.i + 559.669226372783*L.k;(-6.43352658185587e-7)*L.i + (2.92138516913452e-6)*L.k;(2.99137981723019e-8)*L.j
0.18950000000000014;10.174019308083345;0.0;-7.8124408283364275;97.5982310567056*L.i + 21.7860316390848*L.k;(-124.314452303818)*L.i + 556.910543431639*L.k;(-6.48901851586805e-7)*L.i + (2.90698527889429e-6)*L.k;(2.97852253266407e-8)*L.j
0.19000000000000014;10.222802818724404;0.0;-7.8014783699525605;97.5358123219705*L.i + 22.0638022247536*L.k;(-125.360486636516)*L.i + 554.171799243494*L.k;(-6.54361985969669e-7)*L.i + (2.89268946580277e-6)*L.k;(2.96577167000806e-8)*L.j
0.19050000000000014;10.271554990296337;0.0;-7.790377367385966;97.4728747685560*L.i + 22.3402083707081*L.k;(-126.389727021470)*L.i + 551.452784574674*L.k;(-6.59734458591698e-7)*L.i + (2.87849663769315e-6)*L.k;(2.95312584986894e-8)*L.j
0.19100000000000014;10.320275565472592;0.0;-7.7791385004031985;97.4094267278002*L.i + 22.6152598900801*L.k;(-127.402436001773)*L.i + 548.753292913311*L.k;(-6.65020639886464e-7)*L.i + (2.86440571660604e-6)*L.k;(2.94058371566058e-8)*L.j
0.19150000000000014;10.368964291059779;0.0;-7.7677624438898905;97.3454764010253*L.i + 22.8889664934169*L.k;(-128.398871097924)*L.i + 546.073120433985*L.k;(-6.70221874070386e-7)*L.i + (2.85041563860484e-6)*L.k;(2.92814393316443e-8)*L.j
0.19200000000000014;10.41762091793329;0.0;-7.756249867901716;97.2810318620205*L.i + 23.1613377900161*L.k;(-129.379284921118)*L.i + 543.412065962589*L.k;(-6.75339479734101e-7)*L.i + (2.83652535359242e-6)*L.k;(2.91580519009946e-8)*L.j
0.19250000000000014;10.466245200974132;0.0;-7.744601437714685;97.2161010594693*L.i + 23.4323832892421*L.k;(-130.343925283671)*L.i + 540.769930941439*L.k;(-6.80374750418850e-7)*L.i + (2.82273382512897e-6)*L.k;(2.90356619570112e-8)*L.j
0.19300000000000014;10.514836899006978;0.0;-7.7328178138747825;97.1506918193218*L.i + 23.7021124018261*L.k;(-131.293035306648)*L.i + 538.146519394637*L.k;(-6.85328955178282e-7)*L.i + (2.80904003025117e-6)*L.k;(2.89142568030927e-8)*L.j
0.19350000000000014;10.563395774739366;0.0;-7.720899652246968;97.0848118471139*L.i + 23.9705344411482*L.k;(-132.226853524777)*L.i + 535.541637893703*L.k;(-6.90203339126085e-7)*L.i + (2.79544295929285e-6)*L.k;(2.87938239496478e-8)*L.j
0.19400000000000014;10.611921594702071;0.0;-7.70884760406353;97.0184687302355*L.i + 24.2376586245025*L.k;(-133.145613988719)*L.i + 532.955095523479*L.k;(-6.94999123969824e-7)*L.i + (2.78194161570696e-6)*L.k;(2.86743511101475e-8)*L.j
0.19450000000000014;10.660414129190581;0.0;-7.696662315971825;96.9516699401472*L.i + 24.5034940743454*L.k;(-134.049546364767)*L.i + 530.386703848330*L.k;(-6.99717508531368e-7)*L.i + (2.76853501588917e-6)*L.k;(2.85558261972599e-8)*L.j
0.19500000000000015;10.708873152207673;0.0;-7.684344430081378;96.8844228345480*L.i + 24.7680498195272*L.k;(-134.938876032055)*L.i + 527.836276878633*L.k;(-7.04359669254273e-7)*L.i + (2.75522218900297e-6)*L.k;(2.84382373190669e-8)*L.j
0.19550000000000015;10.757298441407064;0.0;-7.671894584010391;96.8167346594956*L.i + 25.0313347965062*L.k;(-135.813824177324)*L.i + 525.303631037579*L.k;(-7.08926760698475e-7)*L.i + (2.74200217680634e-6)*L.k;(2.83215727753606e-8)*L.j
0.19600000000000015;10.805689778038111;0.0;-7.6593134109316345;96.7486125514795*L.i + 25.2933578505477*L.k;(-136.674607887332)*L.i + 522.788585128283*L.k;(-7.13419916022641e-7)*L.i + (2.72887403348010e-6)*L.k;(2.82058210540178e-8)*L.j
0.19650000000000015;10.854046946891529;0.0;-7.64660153961775;96.6800635394479*L.i + 25.5541277369051*L.k;(-137.521440238958)*L.i + 520.290960301219*L.k;(-7.17840247454506e-7)*L.i + (2.71583682545790e-6)*L.k;(2.80909708274509e-8)*L.j
0.19700000000000015;10.902369736246118;0.0;-7.633759594485965;96.6110945467914*L.i + 25.8136531219859*L.k;(-138.354530387074)*L.i + 517.810580021977*L.k;(-7.22188846749542e-7)*L.i + (2.70288963125794e-6)*L.k;(2.79770109491330e-8)*L.j
0.19750000000000015;10.950657937816471;0.0;-7.620788195642226;96.5417123932821*L.i + 26.0719425845012*L.k;(-139.174083650234)*L.i + 515.347270039351*L.k;(-7.26466785638247e-7)*L.i + (2.69003154131638e-6)*L.k;(2.78639304501961e-8)*L.j
0.19800000000000015;10.998911346701638;0.0;-7.6076879589247675;96.4719237969709*L.i + 26.3290046165995*L.k;(-139.980301594248)*L.i + 512.900858353767*L.k;(-7.30675116262388e-7)*L.i + (2.67726165782255e-6)*L.k;(2.77517185361012e-8)*L.j
0.19850000000000015;11.047129761334725;0.0;-7.594459495947109;96.4017353760439*L.i + 26.5848476249844*L.k;(-140.773382113696)*L.i + 510.471175186050*L.k;(-7.34814871600484e-7)*L.i + (2.66457909455591e-6)*L.k;(2.76403645833767e-8)*L.j
0.19900000000000015;11.095312983433425;0.0;-7.581103414140506;96.3311536506377*L.i + 26.8394799320176*L.k;(-141.553519511432)*L.i + 508.058052946530*L.k;(-7.38887065882814e-7)*L.i + (2.65198297672479e-6)*L.k;(2.75298581364269e-8)*L.j
0.19950000000000015;11.143460817951429;0.0;-7.567620316795846;96.2601850446158*L.i + 27.0929097768053*L.k;(-142.320904576140)*L.i + 505.661326204499*L.k;(-7.42892694996252e-7)*L.i + (2.63947244080696e-6)*L.k;(2.74201889044053e-8)*L.j
0.20000000000000015;11.191573073030725;0.0;-7.554010803105012;96.1888358873072*L.i + 27.3451453162710*L.k;(-143.075724657995)*L.i + 503.280831658017*L.k;(-7.46832736879181e-7)*L.i + (2.62704663439204e-6)*L.k;(2.73113467581544e-8)*L.j
0.20050000000000015;11.239649559954758;0.0;-7.540275468201704;96.1171124152071*L.i + 27.5961946262115*L.k;(-143.818163742466)*L.i + 500.916408104071*L.k;(-7.50708151906764e-7)*L.i + (2.61470471602569e-6)*L.k;(2.72033217272086e-8)*L.j
0.20100000000000015;11.287690093102434;0.0;-7.526414903201748;96.0450207736409*L.i + 27.8460657023398*L.k;(-144.548402522332)*L.i + 498.567896409077*L.k;(-7.54519883266827e-7)*L.i + (2.60244585505569e-6)*L.k;(2.70961039968597e-8)*L.j
0.20150000000000015;11.33569448990293;0.0;-7.512429695242875;95.9725670183933*L.i + 28.0947664613120*L.k;(-145.266618467938)*L.i + 496.235139479750*L.k;(-7.58268857326607e-7)*L.i + (2.59026923147983e-6)*L.k;(2.69896839052829e-8)*L.j
0.20200000000000015;11.383662570791335;0.0;-7.498320427524002;95.8997571173024*L.i + 28.3423047417405*L.k;(-145.972985895754)*L.i + 493.917982234315*L.k;(-7.61955983990611e-7)*L.i + (2.57817403579570e-6)*L.k;(2.68840519407231e-8)*L.j
0.20250000000000015;11.431594159165057;0.0;-7.484087679343999;95.8265969518197*L.i + 28.5886883051926*L.k;(-146.667676035273)*L.i + 491.616271574086*L.k;(-7.65582157049811e-7)*L.i + (2.56615946885227e-6)*L.k;(2.67791987387386e-8)*L.j
0.20300000000000015;11.479489081341017;0.0;-7.469732026139972;95.7530923185373*L.i + 28.8339248371750*L.k;(-147.350857094298)*L.i + 489.329856355385*L.k;(-7.69148254522423e-7)*L.i + (2.55422474170337e-6)*L.k;(2.66751150795024e-8)*L.j
0.20350000000000015;11.527347166513593;0.0;-7.455254039525041;95.6792489306830*L.i + 29.0780219481043*L.k;(-148.022694322649)*L.i + 487.058587361832*L.k;(-7.72655138986483e-7)*L.i + (2.54236907546300e-6)*L.k;(2.65717918851589e-8)*L.j
0.20400000000000015;11.5751682467133;0.0;-7.440654287325655;95.6050724195838*L.i + 29.3209871742640*L.k;(-148.683350074356)*L.i + 484.802317276977*L.k;(-7.76103657904431e-7)*L.i + (2.53059170116251e-6)*L.k;(2.64692202172352e-8)*L.j
0.20450000000000015;11.622952156766202;0.0;-7.425933333618419;95.5305683360981*L.i + 29.5628279787475*L.k;(-149.332983868346)*L.i + 482.560900657292*L.k;(-7.79494643939935e-7)*L.i + (2.51889185960961e-6)*L.k;(2.63673912741054e-8)*L.j
0.20500000000000015;11.670698734254023;0.0;-7.411091738766454;95.4557421520191*L.i + 29.8035517523882*L.k;(-149.971752447692)*L.i + 480.334193905511*L.k;(-7.82828915267135e-7)*L.i + (2.50726880124918e-6)*L.k;(2.62662963885072e-8)*L.j
0.20550000000000015;11.718407819474963;0.0;-7.396130059455304;95.3805992614478*L.i + 30.0431658146757*L.k;(-150.599809837446)*L.i + 478.122055244324*L.k;(-7.86107275872529e-7)*L.i + (2.49572178602602e-6)*L.k;(2.61659270251091e-8)*L.j
0.20600000000000016;11.766079255405188;0.0;-7.381048848728375;95.3051449821382*L.i + 30.2816774146594*L.k;(-151.217307401096)*L.i + 475.924344690422*L.k;(-7.89330515849675e-7)*L.i + (2.48425008324931e-6)*L.k;(2.60662747781280e-8)*L.j
0.20650000000000016;11.813712887660982;0.0;-7.36584865602194;95.2293845568140*L.i + 30.5190937318392*L.k;(-151.824393895688)*L.i + 473.740924028885*L.k;(-7.92499411686914e-7)*L.i + (2.47285297145895e-6)*L.k;(2.59673313689947e-8)*L.j
0.20700000000000016;11.861308564461558;0.0;-7.350530027199685;95.1533231544586*L.i + 30.7554218770434*L.k;(-152.421215525644)*L.i + 471.571656787920*L.k;(-7.95614726548285e-7)*L.i + (2.46152973829368e-6)*L.k;(2.58690886440674e-8)*L.j
0.20750000000000016;11.908866136592499;0.0;-7.3350935045868395;95.0769658715784*L.i + 30.9906688932939*L.k;(-153.007915995306)*L.i + 469.416408213940*L.k;(-7.98677210547816e-7)*L.i + (2.45027968036102e-6)*L.k;(2.57715385723918e-8)*L.j
0.20800000000000016;11.956385457369834;0.0;-7.319539627003857;95.0003177334395*L.i + 31.2248417566591*L.k;(-153.584636560253)*L.i + 467.275045246992*L.k;(-8.01687601017361e-7)*L.i + (2.43910210310897e-6)*L.k;(2.56746732435065e-8)*L.j
0.20850000000000016;12.003866382604716;0.0;-7.303868929799685;94.9233836952801*L.i + 31.4579473770950*L.k;(-154.151516077402)*L.i + 465.147436496508*L.k;(-8.04646622768152e-7)*L.i + (2.42799632069947e-6)*L.k;(2.55784848652929e-8)*L.j
0.20900000000000016;12.051308770568712;0.0;-7.288081944884616;94.8461686434973*L.i + 31.6899925992735*L.k;(-154.708691053948)*L.i + 463.033452217412*L.k;(-8.07554988346231e-7)*L.i + (2.41696165588369e-6)*L.k;(2.54829657618690e-8)*L.j
0.20950000000000016;12.098712481959664;0.0;-7.272179200762722;94.7686773968100*L.i + 31.9209842033995*L.k;(-155.256295695151)*L.i + 460.932964286549*L.k;(-8.10413398281915e-7)*L.i + (2.40599743987893e-6)*L.k;(2.53881083715253e-8)*L.j
0.21000000000000016;12.14607737986814;0.0;-7.2561612225638905;94.6909147073984*L.i + 32.1509289060159*L.k;(-155.794461951020)*L.i + 458.845846179449*L.k;(-8.13222541333455e-7)*L.i + (2.39510301224739e-6)*L.k;(2.52939052447024e-8)*L.j
0.21050000000000016;12.193403329744445;0.0;-7.240028532075452;94.6128852620202*L.i + 32.3798333607977*L.k;(-156.323319561906)*L.i + 456.771972947415*L.k;(-8.15983094725033e-7)*L.i + (2.38427772077658e-6)*L.k;(2.52003490420095e-8)*L.j
0.21100000000000016;12.24069019936618;0.0;-7.223781647773422;94.5345936831040*L.i + 32.6077041593333*L.k;(-156.842996103038)*L.i + 454.711221194947*L.k;(-8.18695724379248e-7)*L.i + (2.37352092136142e-6)*L.k;(2.51074325322829e-8)*L.j
0.21150000000000016;12.287937858806345;0.0;-7.207421084853353;94.4560445298212*L.i + 32.8345478318964*L.k;(-157.353617028037)*L.i + 452.663469057476*L.k;(-8.21361085144230e-7)*L.i + (2.36283197788808e-6)*L.k;(2.50151485906825e-8)*L.j
0.21200000000000016;12.335146180401974;0.0;-7.190947355260796;94.3772422991363*L.i + 33.0603708482056*L.k;(-157.855305711420)*L.i + 450.628596179426*L.k;(-8.23979821015517e-7)*L.i + (2.35221026211940e-6)*L.k;(2.49234901968279e-8)*L.j
0.21250000000000016;12.382315038723293;0.0;-7.174360967721398;94.2981914268360*L.i + 33.2851796181736*L.k;(-158.348183490131)*L.i + 448.606483692588*L.k;(-8.26552565352833e-7)*L.i + (2.34165515358206e-6)*L.k;(2.48324504329700e-8)*L.j
0.21300000000000016;12.429444310543376;0.0;-7.157662427770615;94.2188962885374*L.i + 33.5089804926454*L.k;(-158.832369704116)*L.i + 446.597014194807*L.k;(-8.29079941091899e-7)*L.i + (2.33116603945533e-6)*L.k;(2.47420224822006e-8)*L.j
0.21350000000000016;12.476533874808313;0.0;-7.140852237783064;94.1393612006774*L.i + 33.7317797641264*L.k;(-159.307981735977)*L.i + 444.600071728981*L.k;(-8.31562560951392e-7)*L.i + (2.32074231446139e-6)*L.k;(2.46521996266966e-8)*L.j
0.21400000000000016;12.523583612607856;0.0;-7.123930897001518;94.0595904214809*L.i + 33.9535836674992*L.k;(-159.775135049713)*L.i + 442.615541762365*L.k;(-8.34001027635194e-7)*L.i + (2.31038338075737e-6)*L.k;(2.45629752459996e-8)*L.j
0.21450000000000016;12.570593407146559;0.0;-7.106898901565536;93.9795881519114*L.i + 34.1743983807314*L.k;(-160.233943228585)*L.i + 440.643311166174*L.k;(-8.36395934030034e-7)*L.i + (2.30008864782884e-6)*L.k;(2.44743428153292e-8)*L.j
0.21500000000000016;12.617563143715373;0.0;-7.0897567445397485;93.8993585366012*L.i + 34.3942300255718*L.k;(-160.684518012123)*L.i + 438.683268195494*L.k;(-8.38747863398645e-7)*L.i + (2.28985753238495e-6)*L.k;(2.43862959039299e-8)*L.j
0.21550000000000016;12.66449270966371;0.0;-7.072504915941794;93.8189056647651*L.i + 34.6130846682380*L.k;(-161.126969332289)*L.i + 436.735302469479*L.k;(-8.41057389568549e-7)*L.i + (2.27968945825509e-6)*L.k;(2.42988281734509e-8)*L.j
0.21600000000000016;12.711381994371964;0.0;-7.055143902769917;93.7382335710948*L.i + 34.8309683200934*L.k;(-161.561405348833)*L.i + 434.799304951847*L.k;(-8.43325077116591e-7)*L.i + (2.26958385628704e-6)*L.k;(2.42119333763570e-8)*L.j
0.21650000000000016;12.758230889224457;0.0;-7.037674189030226;93.6573462366366*L.i + 35.0478869383142*L.k;(-161.987932483841)*L.i + 432.875167931664*L.k;(-8.45551481549302e-7)*L.i + (2.25954016424669e-6)*L.k;(2.41256053543716e-8)*L.j
0.21700000000000016;12.805039287582844;0.0;-7.020096255763625;93.5762475896518*L.i + 35.2638464265483*L.k;(-162.406655455524)*L.i + 430.962785004411*L.k;(-8.47737149479225e-7)*L.i + (2.24955782671923e-6)*L.k;(2.40398380369495e-8)*L.j
0.21750000000000017;12.85180708475992;0.0;-7.002410581072413;93.4949415064601*L.i + 35.4788526355627*L.k;(-162.817677311229)*L.i + 429.062051053333*L.k;(-8.49882618797288e-7)*L.i + (2.23963629501177e-6)*L.k;(2.39546254397806e-8)*L.j
0.21800000000000017;12.898534177993868;0.0;-6.984617640146566;93.4134318122674*L.i + 35.6929113638838*L.k;(-163.221099459734)*L.i + 427.172862231071*L.k;(-8.51988418841328e-7)*L.i + (2.22977502705745e-6)*L.k;(2.38699616633214e-8)*L.j
0.21850000000000017;12.945220466422894;0.0;-6.9667179052897;93.3317222819767*L.i + 35.9060283584269*L.k;(-163.617021702809)*L.i + 425.295115941564*L.k;(-8.54055070560855e-7)*L.i + (2.21997348732100e-6)*L.k;(2.37858408913564e-8)*L.j
0.21900000000000017;12.99186585106028;0.0;-6.948711845944722;93.2498166409845*L.i + 36.1182093151179*L.k;(-164.005542266081)*L.i + 423.428710822221*L.k;(-8.56083086678166e-7)*L.i + (2.21023114670566e-6)*L.k;(2.37022573895870e-8)*L.j
0.21950000000000017;13.038470234769827;0.0;-6.930599928719168;93.1677185659607*L.i + 36.3294598795050*L.k;(-164.386757829215)*L.i + 421.573546726368*L.k;(-8.58072971845879e-7)*L.i + (2.20054748246159e-6)*L.k;(2.36192055042477e-8)*L.j
0.22000000000000017;13.085033522241678;0.0;-6.9123826174102465;93.0854316856145*L.i + 36.5397856473631*L.k;(-164.760763555429)*L.i + 419.729524705950*L.k;(-8.60025222800987e-7)*L.i + (2.19092197809551e-6)*L.k;(2.35366796607488e-8)*L.j
0.22050000000000017;13.131555619968532;0.0;-6.89406037302957;93.0029595814456*L.i + 36.7491921652882*L.k;(-165.127653120352)*L.i + 417.896546994501*L.k;(-8.61940328515522e-7)*L.i + (2.18135412328190e-6)*L.k;(2.34546743623466e-8)*L.j
0.22100000000000017;13.178036436222216;0.0;-6.875633653827604;92.9203057884804*L.i + 36.9576849312844*L.k;(-165.487518740257)*L.i + 416.074516990365*L.k;(-8.63818770343898e-7)*L.i + (2.17184341377533e-6)*L.k;(2.33731841888374e-8)*L.j
0.22150000000000017;13.224475881030635;0.0;-6.857102915317814;92.8374737959955*L.i + 37.1652693953421*L.k;(-165.840451199670)*L.i + 414.263339240180*L.k;(-8.65661022167028e-7)*L.i + (2.16238935132428e-6)*L.k;(2.32922037952784e-8)*L.j
0.22200000000000017;13.270873866155073;0.0;-6.838468610300531;92.7544670482259*L.i + 37.3719509600078*L.k;(-166.186539878372)*L.i + 412.462919422597*L.k;(-8.67467550533289e-7)*L.i + (2.15299144358618e-6)*L.k;(2.32117279107317e-8)*L.j
0.22250000000000017;13.317230305067843;0.0;-6.819731188886534;92.6712889450619*L.i + 37.5777349809465*L.k;(-166.525872777819)*L.i + 410.673164332264*L.k;(-8.69238814796409e-7)*L.i + (2.14364920404379e-6)*L.k;(2.31317513370336e-8)*L.j
0.22300000000000017;13.363545112930291;0.0;-6.800891098520352;92.5879428427307*L.i + 37.7826267674956*L.k;(-166.858536546979)*L.i + 408.893981864035*L.k;(-8.70975267250357e-7)*L.i + (2.13436215192275e-6)*L.k;(2.30522689475865e-8)*L.j
0.22350000000000017;13.409818206571126;0.0;-6.781948784003289;92.5044320544670*L.i + 37.9866315832109*L.k;(-167.184616507620)*L.i + 407.125280997436*L.k;(-8.72677353261308e-7)*L.i + (2.12512981211052e-6)*L.k;(2.29732756861744e-8)*L.j
0.22400000000000017;13.456049504465092;0.0;-6.762904687516183;92.4207598511704*L.i + 38.1897546464056*L.k;(-167.504196679037)*L.i + 405.366971781350*L.k;(-8.74345511396743e-7)*L.i + (2.11595171507646e-6)*L.k;(2.28947665658006e-8)*L.j
0.22450000000000017;13.50223892671196;0.0;-6.743759248641895;92.3369294620501*L.i + 38.3920011306807*L.k;(-167.817359802254)*L.i + 403.618965318952*L.k;(-8.75980173551774e-7)*L.i + (2.10682739679315e-6)*L.k;(2.28167366675479e-8)*L.j
0.22500000000000017;13.548386395015845;0.0;-6.72451290438753;92.2529440752586*L.i + 38.5933761654487*L.k;(-168.124187363706)*L.i + 401.881173752860*L.k;(-8.77581765072742e-7)*L.i + (2.09775639865890e-6)*L.k;(2.27391811394599e-8)*L.j
0.22550000000000017;13.594491832664822;0.0;-6.705166089206406;92.1688068385130*L.i + 38.7938848364495*L.k;(-168.424759618403)*L.i + 400.153510250522*L.k;(-8.79150704878166e-7)*L.i + (2.08873826742145e-6)*L.k;(2.26620951954437e-8)*L.j
0.22600000000000017;13.640555164510875;0.0;-6.6857192350197625;92.0845208597053*L.i + 38.9935321862596*L.k;(-168.719155612613)*L.i + 398.435888989816*L.k;(-8.80687405577096e-7)*L.i + (2.07977255510288e-6)*L.k;(2.25854741141936e-8)*L.j
0.22650000000000017;13.686576316950127;0.0;-6.666172771238216;92.0000892075006*L.i + 39.1923232147933*L.k;(-169.007453206043)*L.i + 396.728225144882*L.k;(-8.82192273584940e-7)*L.i + (2.07085881892555e-6)*L.k;(2.25093132381346e-8)*L.j
0.22700000000000017;13.732555217903371;0.0;-6.646527124782968;91.9155149119257*L.i + 39.3902628797975*L.k;(-169.289729093563)*L.i + 395.030434872161*L.k;(-8.83665709236834e-7)*L.i + (2.06199662123930e-6)*L.k;(2.24336079723857e-8)*L.j
